,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label
2320,spotify:track:0X3WAM6oHO5jYIILMfOBrm,Flicker - Commentary,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,spotify:album:1cd4Lg0YBB89i7h7wNdh9h,Worlds Commentary,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,2014-08-25,https://i.scdn.co/image/ab67616d0000b27345d74a0f63f7ce4d57682190,1,4,105139,https://p.scdn.co/mp3-preview/07c91e0374537f8a19995482435993f4c432d515?cid=9950ac751e34487dbbe027c4fd7f8e99,False,24,,2017-09-07T06:57:25Z,0.62,0.0588,7.0,-36.856,0.0,0.689,0.64,0.0,0.613,0.537,112.192,4.0,False
2321,spotify:track:7xtC89YfFii8Gz7qnI9oUv,Knives n Cherries,spotify:artist:0GDuz9Xe0BQHtO6uEOHm1v,Minthaze,spotify:album:6JcsxfyYTA2sZa8u7YVfR8,Captivating,spotify:artist:0GDuz9Xe0BQHtO6uEOHm1v,Minthaze,2017-07-01,https://i.scdn.co/image/ab67616d0000b27397afaac17118a8d8f6aea240,1,8,108189,,False,0,,2018-02-17T21:53:07Z,0.658,0.373,0.0,-16.213,1.0,0.111,0.283,0.869,0.0734,0.76,80.06,4.0,False
2322,spotify:track:31s7MZj97VY4ULVkBg3qBp,For a while,spotify:artist:5SuPIkCZe2U5TZCqYX4mcI,tajima hal,spotify:album:6KCnFTkGG35hk6wXjklxL1,Tones,spotify:artist:5SuPIkCZe2U5TZCqYX4mcI,tajima hal,2016-11-25,https://i.scdn.co/image/ab67616d0000b27329ec9fe692b99542abb94686,1,21,168677,,False,21,,2018-09-13T01:30:02Z,0.773,0.471,1.0,-8.862,0.0,0.226,0.932,0.793,0.117,0.523,79.977,4.0,False
2323,spotify:track:2gPkLe87b113awgDUfH9Mb,Run,spotify:artist:00oL7zWxmWveTsKF7DnIRd,Kyle Dixon & Michael Stein,spotify:album:2l0rdHb97fQidl9dsOxE6B,Stranger Things 2 (Soundtrack from the Netflix Original Series),spotify:artist:00oL7zWxmWveTsKF7DnIRd,Kyle Dixon & Michael Stein,2017-10-20,https://i.scdn.co/image/ab67616d0000b273483c2fc141fcb4efe4470fb7,1,32,79713,https://p.scdn.co/mp3-preview/7df122b5aaa8cdc56594546faa6f193617ad945c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,24,,2018-02-12T05:45:02Z,0.316,0.363,10.0,-19.109,1.0,0.0492,0.752,0.877,0.329,0.0374,171.867,3.0,False
2324,spotify:track:6vy95NfrMeUfaXpaTm4O53,II. Zealots Of Stockholm [Free Information],spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,spotify:album:0zi2TaQkYxfXIBvl2yTjQJ,Because The Internet,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,2013-01-01,https://i.scdn.co/image/ab67616d0000b27354ce59f0a3c40d1942f6e86a,1,15,290693,,True,0,,2017-04-22T08:03:25Z,0.241,0.429,1.0,-10.901,1.0,0.0834,0.103,0.000336,0.272,0.0909,74.019,5.0,True
2325,spotify:track:1DZFqyULjH1GplYnWa5psW,Don Juan,spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,spotify:album:6Joo38GEspjWgVgvuBEFOu,Philia: Artists Rise Against Islamophobia,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2017-08-18,https://i.scdn.co/image/ab67616d0000b27313057e271718921c8bf0c23d,1,1,114853,https://p.scdn.co/mp3-preview/cf75d6f2262409e1902b6f44f16e0e296183945f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,,2018-05-05T16:45:03Z,0.79,0.293,0.0,-10.505,1.0,0.0423,0.929,0.764,0.102,0.423,140.022,4.0,True
2326,spotify:track:3ol4LiGPC2bGjkhRKPMp2i,time will tell,spotify:artist:6YJ4EgQzDfJnIHRbqIHAdD,Idealism,spotify:album:2SwNXBq48TMESUkW0Z2uNy,amaranthine [ep],spotify:artist:6YJ4EgQzDfJnIHRbqIHAdD,Idealism,2017-11-08,https://i.scdn.co/image/ab67616d0000b2734d4a3932f3ded11bc5c81a36,1,9,169862,,False,0,,2017-07-27T19:57:15Z,0.334,0.205,1.0,-23.007,1.0,0.0665,0.736,0.917,0.147,0.345,82.45,4.0,True
2327,spotify:track:3rQ0ZaLrkLv8HhAAKSbAC0,Posthumous Forgiveness,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,spotify:album:0AA8MiQS9djcrznNT83ViG,Posthumous Forgiveness,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,2019-12-03,https://i.scdn.co/image/ab67616d0000b27344b32957ade42f7116f8a0e6,1,1,366066,,False,0,,2019-12-04T02:42:29Z,0.228,0.615,7.0,-5.626,1.0,0.0328,0.0487,0.00293,0.327,0.12,166.035,4.0,True
2328,spotify:track:0wFFvYmGfOFXGLwk65xKjx,King George Street,spotify:artist:6Jrj26oAY96EEC2lqC6fua,Squeeze,spotify:album:6A6fBHJrPa2DAcezcG8M3e,Greatest Hits,spotify:artist:6Jrj26oAY96EEC2lqC6fua,Squeeze,1992-01-01,https://i.scdn.co/image/ab67616d0000b273061f4cdc04b61ecf0d35b91a,1,13,229026,,False,0,,2017-05-03T22:35:56Z,0.595,0.742,11.0,-12.45,1.0,0.0634,0.0135,2.85e-06,0.19,0.691,121.325,4.0,False
2329,spotify:track:2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:50JJSqHUf2RQ9xsHs0KMHg","Zedd, Jon Bellion",spotify:album:4jKdXIJckKh7la6xHuKwRT,True Colors,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,Zedd,2015-05-18,https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d,1,3,218293,https://p.scdn.co/mp3-preview/f6f537f24707331b53239de1946cb9b8b4c93286?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,,2017-07-22T21:14:17Z,0.628,0.833,11.0,-4.126,0.0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4.0,False
2330,spotify:track:5k8VqtBhkbAYakV5ZEFYNo,Suicidal Thoughts - 2005 Remaster,spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,spotify:album:2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,1994-09-13,https://i.scdn.co/image/ab67616d0000b273db09958534ac66f9a90d3cf7,1,17,170213,https://p.scdn.co/mp3-preview/7ad066d27d984d95ecb0329042c37bdb78d62efe?cid=9950ac751e34487dbbe027c4fd7f8e99,True,56,,2016-09-21T03:51:17Z,0.604,0.501,5.0,-10.171,0.0,0.425,0.466,9.09e-06,0.091,0.0956,78.61,4.0,True
2331,spotify:track:4HWcBtLctfueAJjkJ8NIEQ,Southwark,spotify:artist:4tPyCwWrsvZ8OKYl7QRavL,Yumi Zouma,spotify:album:2YAddVGY4yZpdjSBoEjUq4,Southwark,spotify:artist:4tPyCwWrsvZ8OKYl7QRavL,Yumi Zouma,2020-02-18,https://i.scdn.co/image/ab67616d0000b273b2f943e8144a0be395b6827b,1,1,202003,,False,0,,2020-02-21T14:50:51Z,0.685,0.54,0.0,-9.64,0.0,0.0345,0.103,0.431,0.206,0.539,137.968,4.0,True
2332,spotify:track:0crF6i8YteGdbszlG88eQA,chinuhaji,spotify:artist:6ignRjbPmLvKdtMLj9a5Xs,Ichiko Aoba,spotify:album:1W0SccGphtGQNYqaqQ5nhA,Windswept Adan,spotify:artist:6ignRjbPmLvKdtMLj9a5Xs,Ichiko Aoba,2020-12-02,https://i.scdn.co/image/ab67616d0000b2732a98379b6053e71d97449af8,1,9,112657,https://p.scdn.co/mp3-preview/d96214433f5b4180cf3bdf2af8beb35eac43d21d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,33,,2020-12-09T04:09:46Z,0.332,0.0778,2.0,-27.037,0.0,0.0536,0.99,0.961,0.0731,0.0494,71.19,4.0,True
2333,spotify:track:06FCvd7rrRcF3DdvWH5Isp,LUST.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:4eLPsYPBmXABThSJ821sqY,DAMN.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-04-14,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,1,9,307880,https://p.scdn.co/mp3-preview/2ed4bfe7aced3189a25efc2584414a41c54a5e90?cid=9950ac751e34487dbbe027c4fd7f8e99,True,63,,2017-04-22T07:51:04Z,0.678,0.562,3.0,-9.197,0.0,0.508,0.193,0.0,0.104,0.566,94.241,4.0,True
2334,spotify:track:5gNdqHSdG9eTbnvp8sZwUD,All Along,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,spotify:album:08eM9GRdr5BCCHNqS3Wwud,Man On The Moon II: The Legend Of Mr. Rager,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,2010-11-09,https://i.scdn.co/image/ab67616d0000b27359e842b6a3566a141f27f815,1,15,202813,https://p.scdn.co/mp3-preview/f861bb44c57c78f108551d9dfdb9612932ec08f5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,,2015-11-09T07:15:31Z,0.603,0.344,0.0,-9.638,1.0,0.0258,0.8,0.681,0.138,0.44,79.918,4.0,True
2335,spotify:track:28J7s6ylqLYzBUTBSUyEjm,Still Take You Home,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:0ndGMh4twJNzPpr5XtHTR2,"Whatever People Say I Am, That's What I'm Not",spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2006-02-21,https://i.scdn.co/image/ab67616d0000b273dcd504f678c14b1593605ff5,1,6,173666,https://p.scdn.co/mp3-preview/e692ef473cc4b5d9066fc81ac9eb9edd575ac600?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,,2017-04-22T07:40:57Z,0.599,0.946,8.0,-4.192,1.0,0.0378,0.000669,0.0,0.0973,0.653,108.934,4.0,True
2336,spotify:track:2KMCM2dirSnthfYKNjS8iT,LES,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,spotify:album:4q5E2s5u5X5HT4UMJpbMKE,Camp,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,2011-01-01,https://i.scdn.co/image/ab67616d0000b273b6ca9e25f5e21ee80af66d07,1,8,317293,,True,0,,2017-04-22T08:03:27Z,0.539,0.695,1.0,-6.8,0.0,0.113,0.00791,0.000228,0.199,0.139,103.094,4.0,False
2337,spotify:track:09jbhyiTluzHgHeEdCEGGb,"Too Little, Too Late",spotify:artist:0DHLXYQowVvc8oQxp5Lrk3,foxwedding,spotify:album:4sZ4dMvNYbR4zWVDHNOMFQ,"Too Little, Too Late",spotify:artist:0DHLXYQowVvc8oQxp5Lrk3,foxwedding,2017-04-14,https://i.scdn.co/image/ab67616d0000b27301d1dbc573121d8fb8ad0f2d,1,1,227368,,False,29,,2018-01-02T06:37:27Z,0.575,0.282,7.0,-15.05,1.0,0.0283,0.176,0.887,0.0781,0.0342,95.017,4.0,False
2338,spotify:track:5DBUAFLqGZHm3SB2bV6ogs,Dream Girl - Audiotree Live Version,spotify:artist:32zeX1IoVKAGWMyy1isKUq,No Vacation,spotify:album:29UjGpkGXNMn0wKzkT7FtA,No Vacation on Audiotree Live,spotify:artist:32zeX1IoVKAGWMyy1isKUq,No Vacation,2018-04-10,https://i.scdn.co/image/ab67616d0000b2732aa6a76887bda2a3ec8410e7,1,5,220228,https://p.scdn.co/mp3-preview/17921be5bc0856ad4ad789616e36f8f400708fb5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,,2021-06-06T02:00:00Z,0.213,0.855,2.0,-8.34,1.0,0.0421,0.00668,0.336,0.432,0.369,161.656,4.0,True
2339,spotify:track:2mxByJWOajjiVsLWjNXvDJ,Oh! Darling - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,1969-09-26,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,1,4,207240,https://p.scdn.co/mp3-preview/370ce7da9ef9a47d066eaedef22a56086b1c0039?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,,2017-04-22T07:55:03Z,0.422,0.656,4.0,-8.412,1.0,0.0397,0.0126,0.0279,0.268,0.549,173.93,3.0,False
2340,spotify:track:5RTmaVfblk1cFluGhavscs,Etude,spotify:artist:67hb7towEyKvt5Z8Bx306c,Empire of the Sun,spotify:album:1GoqBRUPZzBKvMKZxSQ1mp,Walking On A Dream (Special Edition),spotify:artist:67hb7towEyKvt5Z8Bx306c,Empire of the Sun,2009-01-01,https://i.scdn.co/image/ab67616d0000b273fffbc6bb8f405c2dacf8d64b,1,22,147284,https://p.scdn.co/mp3-preview/9273c52cbc1e5f89b4e995d71bef46a299c473bb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,21,,2017-04-22T08:05:12Z,0.485,0.113,11.0,-22.307,1.0,0.0402,0.992,0.694,0.107,0.118,130.529,3.0,False
2341,spotify:track:0P1wH403SZCVHRrHzdSAUu,I'm Gone,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,spotify:album:3mmsiTfdurVQwtBCO9MDD5,Under Pressure,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,2014-10-21,https://i.scdn.co/image/ab67616d0000b2735d349db0ade7b17f7c60b049,1,3,282133,https://p.scdn.co/mp3-preview/38f82ae08a0313c39720fd54d40c4a953d33db7a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,42,,2017-04-22T07:43:53Z,0.566,0.738,1.0,-8.982,0.0,0.145,0.52,0.0,0.144,0.513,159.834,4.0,False
2342,spotify:track:5fLfzMQ6T583mnUke8622M,You Are the Right One,spotify:artist:4AGNJdJiVltImYk1UTLE0K,Sports,spotify:album:5mzRPtsvAzLBqyYtjH6gMs,Naked All the Time,spotify:artist:4AGNJdJiVltImYk1UTLE0K,Sports,2015-07-24,https://i.scdn.co/image/ab67616d0000b273acd8242f2e56f9b7be5d4246,1,1,172506,,False,0,,2018-02-17T19:17:32Z,0.66,0.591,4.0,-8.497,0.0,0.026,0.16,0.848,0.632,0.849,100.034,4.0,False
2343,spotify:track:3I0FBDc1c1BLNtXWKVjmFg,untitled 02 | 06.23.2014.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:0kL3TYRsSXnu0iJvFO3rud,untitled unmastered.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2016-03-04,https://i.scdn.co/image/ab67616d0000b2738c697f553a46006a5d8886b2,1,2,258826,https://p.scdn.co/mp3-preview/db0499db62ac2ecfc8e60ae3a03b8212a95957f6?cid=9950ac751e34487dbbe027c4fd7f8e99,True,59,,2016-08-16T16:37:13Z,0.667,0.508,5.0,-10.337,1.0,0.451,0.341,0.0,0.644,0.093,89.436,3.0,True
2344,spotify:track:40SwbYd709A4Fm6AHxD0Ld,"Dunwich Beach, Autumn, 1960 - Remastered 2004",spotify:artist:7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,spotify:album:6siM9Wpdrdlt5xQYohETIh,Ambient 4: On Land,spotify:artist:7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,1982-03-01,https://i.scdn.co/image/ab67616d0000b273c83fef08b45f1784b4e916ba,1,8,430160,https://p.scdn.co/mp3-preview/b9e6915d216aec22842adc58c384edde12f4fe90?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,,2017-04-22T07:49:50Z,0.2,0.0624,5.0,-28.519,1.0,0.034,0.957,0.885,0.11,0.0382,89.393,5.0,False
2345,spotify:track:0seuxw8VhPtF7MBVeB7ptn,Duermete,spotify:artist:1F1IdqOCO4A9kBrQihBaOI,As Tall As Lions,spotify:album:4J4TDolCJGWQM1FhuDQxwb,You Can't Take It with You,spotify:artist:1F1IdqOCO4A9kBrQihBaOI,As Tall As Lions,2009,https://i.scdn.co/image/ab67616d0000b2738641647319ad574d7d60dbc0,1,5,498733,https://p.scdn.co/mp3-preview/4e0856c1bbd522d5a9ff478d5e9df908c4257b3c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,,2019-01-31T18:54:40Z,0.102,0.237,1.0,-11.497,1.0,0.0413,0.117,0.752,0.0959,0.0386,66.646,4.0,False
2346,spotify:track:0Omhxcy38tjNxqVZshdfpf,LOYALTY. FEAT. RIHANNA.,"spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Kendrick Lamar, Rihanna",spotify:album:4alcGHjstaALJHHiljfy3H,DAMN. COLLECTORS EDITION.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-12-08,https://i.scdn.co/image/ab67616d0000b273add9eb25744782c3717c9368,1,9,227360,https://p.scdn.co/mp3-preview/fbcb378f5e1dc6375d408e652b191bb913c5f68d?cid=9950ac751e34487dbbe027c4fd7f8e99,True,45,,2018-01-11T03:21:45Z,0.658,0.535,9.0,-8.983,0.0,0.0573,0.0265,0.0,0.2,0.419,110.684,4.0,True
2347,spotify:track:0si4ZIJSAusHZkiiAZnSHg,Boasty (feat. Idris Elba) - Kingdom 93 Remix,"spotify:artist:7k9T7lZlHjRAM1bb0r9Rm3, spotify:artist:2ExGrw6XpbtUAJHTLtUXUD, spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:0Dc2rdPzleezxhvQhQbXuS, spotify:artist:2z0SdfJJMftzqGXrjDVlph","Wiley, Stefflon Don, Sean Paul, Idris Elba, Kingdom 93",spotify:album:0Sju6p4nTNm79jBvzLzsAK,Boasty (feat. Idris Elba) [Kingdom 93 Remix],"spotify:artist:7k9T7lZlHjRAM1bb0r9Rm3, spotify:artist:2ExGrw6XpbtUAJHTLtUXUD, spotify:artist:3Isy6kedDrgPYoTS1dazA9","Wiley, Stefflon Don, Sean Paul",2019-04-23,https://i.scdn.co/image/ab67616d0000b273b1acb73ee44b3a6a2261f0c7,1,1,239570,https://p.scdn.co/mp3-preview/c64c71457c30720eec0186ed3c5dbf1938e4559b?cid=9950ac751e34487dbbe027c4fd7f8e99,True,42,,2021-05-18T17:06:30Z,0.832,0.859,8.0,-4.066,1.0,0.064,0.022,1.87e-06,0.0599,0.927,126.003,4.0,True
2348,spotify:track:5qAbwj3B6H7ztbEcO9bN9T,They Just Haven't Seen It (feat. the Nicholas),"spotify:artist:0jNDKefhfSbLR9sFvcPLHo, spotify:artist:2HOeKK6JSrvz00FoQk0biZ","San Holo, The Nicholas",spotify:album:2wWL96xyarnnffmkcPoFln,New Sky,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo,2016-03-11,https://i.scdn.co/image/ab67616d0000b273ccfc14cb392153da6f87f804,1,2,320583,,False,0,,2017-12-03T03:24:24Z,0.751,0.731,9.0,-4.896,0.0,0.0387,0.166,0.386,0.0743,0.266,136.978,4.0,True
2349,spotify:track:0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,spotify:album:24E6rDvGDuYFjlGewp4ntF,Evil Empire,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,1996-04-16,https://i.scdn.co/image/ab67616d0000b273053f006079bce979e5fef1e1,1,2,229466,https://p.scdn.co/mp3-preview/9a0a212b91ae9561473158a58852f10d91a32440?cid=9950ac751e34487dbbe027c4fd7f8e99,True,74,,2017-05-23T04:29:47Z,0.412,0.919,5.0,-7.291,1.0,0.184,0.0124,0.0601,0.424,0.572,166.367,4.0,True
2350,spotify:track:4Ql5u9D2XR4Ew1Ujqjpki7,Tomorrow,spotify:artist:7sNw4pNLLJNGrU62O80WGE,Leavv,spotify:album:6fhZk3c9CkVFgYvDzjZDIV,Chillhop Essentials Spring 2018,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2018-03-21,https://i.scdn.co/image/eb55c27a944ea573d0e3808720f2febc49888920,1,10,171034,,False,0,,2018-03-25T06:15:08Z,0.718,0.23,6.0,-10.103,0.0,0.0372,0.736,0.842,0.104,0.607,87.035,4.0,True
2351,spotify:track:21Phj46KeUHOWyZW9A9b7P,Alberto Balsalm,spotify:artist:6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,spotify:album:0VG7XLJ8gSynEQDVnpHNNU,...I Care Because You Do,spotify:artist:6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,1995-04-24,https://i.scdn.co/image/ab67616d0000b273c34c84629aa6f6e1c8ba5ac7,1,10,310746,https://p.scdn.co/mp3-preview/b244ddc746adb7cf44fcb0c5596f6b006d4da38a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,,2018-08-13T23:50:15Z,0.792,0.599,3.0,-13.647,1.0,0.141,0.316,0.931,0.111,0.57,93.994,4.0,True
2352,spotify:track:77USyndX2lw1Sy82Rt2JIq,Night In Burma,spotify:artist:2N40EmjIUVBHidajBVs3Px,Joseph Beg,spotify:album:4n90AOFUcHGsCQoOo1b7Al,Gentle Arrival,spotify:artist:2N40EmjIUVBHidajBVs3Px,Joseph Beg,2018-10-12,https://i.scdn.co/image/ab67616d0000b273a580d505553c7493b2c54a40,1,4,208938,https://p.scdn.co/mp3-preview/d7d35f49e692e1e2d8f1bb79678db4e209717a27?cid=9950ac751e34487dbbe027c4fd7f8e99,False,36,,2019-03-31T20:08:18Z,0.0671,0.0259,11.0,-33.405,1.0,0.0371,0.756,0.809,0.136,0.242,69.855,4.0,True
2353,spotify:track:2r4JRwcbIeuAzWjH4YXlLs,Yikes,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5EBGCvO6upi3GNknMVe9x9,ye,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2018-06-01,https://i.scdn.co/image/ab67616d0000b27397508a4b756763370510bd44,1,2,188773,,True,1,,2018-06-02T03:01:53Z,0.676,0.777,1.0,-3.241,0.0,0.357,0.145,0.0,0.228,0.226,173.931,4.0,True
2354,spotify:track:4IJcZGJbZy0FQEC7oNnfVg,La vénus du mélo,spotify:artist:03EYBMnqSchCMp5D9qmFXi,Stacey Kent,spotify:album:1ilGPKSMrPIiY2vswYIEmR,Raconte-Moi,spotify:artist:03EYBMnqSchCMp5D9qmFXi,Stacey Kent,2010-03-15,https://i.scdn.co/image/ab67616d0000b273641d45fff46f5332abe9dd0b,1,5,227426,,False,1,,2017-08-01T04:27:20Z,0.791,0.344,2.0,-12.706,1.0,0.0468,0.761,3.41e-06,0.12,0.472,124.257,4.0,False
2355,spotify:track:1ymXHDLvymVquErXfKfl2B,Rift (feat. Jenn Lucas) - Original Mix,"spotify:artist:3CHdEhu3z3OYck1hZNusWz, spotify:artist:2aXb0kXmNfKMTgLcIrgxHw","Singularity, Jenn Lucas",spotify:album:0oUaF0znpsJQQzJiUZfwcw,Rift EP,spotify:artist:3CHdEhu3z3OYck1hZNusWz,Singularity,2013-11-11,https://i.scdn.co/image/ab67616d0000b27373bf5ea99cfe85e57bf67128,1,1,342857,https://p.scdn.co/mp3-preview/62f4dfe1d781061048e75af29a3af02c4c3229a0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,29,,2017-07-22T21:06:04Z,0.603,0.7,7.0,-6.379,0.0,0.0414,0.284,0.00092,0.0989,0.0853,140.041,4.0,False
2356,spotify:track:2FhGitc3KC7g8VBQDzKW6E,Try Me,spotify:artist:0DHLXYQowVvc8oQxp5Lrk3,foxwedding,spotify:album:6FpMYELyYcOYbyusvv2nVz,Try Me,spotify:artist:0DHLXYQowVvc8oQxp5Lrk3,foxwedding,2015-11-30,https://i.scdn.co/image/ab67616d0000b273a14194ffda83e95ad54a8a9f,1,1,308151,,False,0,,2018-01-02T06:37:10Z,0.491,0.702,0.0,-6.909,1.0,0.109,0.302,0.841,0.0579,0.334,151.159,4.0,False
2357,spotify:track:6wIuXffmapTD8RQgo2sFdL,Not Above Love,spotify:artist:2VAnyOxzJuSAj7XIuEOT38,AlunaGeorge,spotify:album:6KuHbuDiJNcgEvnLTnfQcY,I Remember,spotify:artist:2VAnyOxzJuSAj7XIuEOT38,AlunaGeorge,2016-09-16,https://i.scdn.co/image/ab67616d0000b27310e8d6268527e7c76fa9f8c7,1,3,190346,https://p.scdn.co/mp3-preview/d3a58840abff727ef9e80f92a47e7fa9bf3ea89d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,51,,2017-05-24T05:53:12Z,0.741,0.733,10.0,-4.818,1.0,0.0458,0.413,0.0,0.394,0.538,96.044,4.0,False
2358,spotify:track:5AkeE9zlsxb7s3cjp9maB8,1 Am,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,spotify:album:5rQxXOF0qLXseXf2ehPIXZ,Gratitude.,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,2015-01-06,https://i.scdn.co/image/ab67616d0000b2737a2cf168b7cfc1820cb4d5a7,1,19,52596,https://p.scdn.co/mp3-preview/d443c2af3de0358a52152234caa8d16dd962db00?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,,2018-01-06T07:38:18Z,0.867,0.155,10.0,-18.966,0.0,0.311,0.0909,0.865,0.124,0.708,146.082,4.0,False
2359,spotify:track:1vwvwT2NxGIc4O3pDQ0tUN,Clarity - Brillz Remix,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:7qRll6DYV06u2VuRPAVqug","Zedd, Foxes",spotify:album:2BgayRsdVhn6knKI5cgUFS,Clarity (Remixes),spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,Zedd,2013-01-01,https://i.scdn.co/image/ab67616d0000b273504b1991873155d7a59ed320,1,4,357480,https://p.scdn.co/mp3-preview/477904a2c44db5547dba5eebde8a6947628e0ccc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,,2017-07-22T21:24:31Z,0.664,0.872,5.0,-6.996,0.0,0.053,0.0157,0.0062,0.184,0.336,139.98,4.0,True
2360,spotify:track:32pGWiAZ5PmKJ8YO6EnPCS,Polygon Dust - Commentary,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,spotify:album:1cd4Lg0YBB89i7h7wNdh9h,Worlds Commentary,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,2014-08-25,https://i.scdn.co/image/ab67616d0000b27345d74a0f63f7ce4d57682190,1,6,86884,https://p.scdn.co/mp3-preview/de9a5d14d2372614ffa1b7b3aa53547aa720b173?cid=9950ac751e34487dbbe027c4fd7f8e99,False,15,,2017-09-07T06:57:25Z,0.712,0.0924,10.0,-33.109,0.0,0.583,0.496,0.0,0.321,0.559,115.845,4.0,False
